,Name,Symbol,Date,Close/Last,Volume,Open,High,Low
1692,"Meta, Inc.",META,2016-03-15,110.67,17596280,9.11,10.83,8.84
1693,"Meta, Inc.",META,2016-03-14,109.89,17240940,9.28,10.33,8.77
1694,"Meta, Inc.",META,2016-03-11,109.41,20667610,8.48,9.42,7.92
1695,"Meta, Inc.",META,2016-03-10,107.32,24835810,7.91,8.66,5.7699
1696,"Meta, Inc.",META,2016-03-09,107.51,20458320,6.7,7.51,5.49
1697,"Meta, Inc.",META,2016-03-08,105.93,25582660,4.78,7.37,4.4
1698,"Meta, Inc.",META,2016-03-07,105.73,31487180,8.07,8.07,4.72
1699,"Meta, Inc.",META,2016-03-04,108.39,24908230,10.05,10.05,7.93
1700,"Meta, Inc.",META,2016-03-03,109.58,21337720,10.25,10.3,8.54
1701,"Meta, Inc.",META,2016-03-02,109.95,25656490,9.68,10.55,8.77
1702,"Meta, Inc.",META,2016-03-01,109.82,26743550,7.83,9.82,7.6
1703,"Meta, Inc.",META,2016-02-29,106.92,32739960,7.6,8.9101,6.75
1704,"Meta, Inc.",META,2016-02-26,107.92,26658020,8.7,9.45,7.16
1705,"Meta, Inc.",META,2016-02-25,108.07,29862100,7.11,8.07,5.61
1706,"Meta, Inc.",META,2016-02-24,106.88,34313290,4.21,6.95,2.74
1707,"Meta, Inc.",META,2016-02-23,105.46,25279170,6.85,7.47,5.12
1708,"Meta, Inc.",META,2016-02-22,107.16,35675920,5.49,8.25,5.34
1709,"Meta, Inc.",META,2016-02-19,104.57,32385500,2.55,5.02,2.06
1710,"Meta, Inc.",META,2016-02-18,103.47,29543040,5.8,6.0,3.03
1711,"Meta, Inc.",META,2016-02-17,105.2,44009090,1.94,5.72,0.4
1712,"Meta, Inc.",META,2016-02-16,101.61,45604490,3.8,3.93,0.24
1713,"Meta, Inc.",META,2016-02-12,102.01,36158700,3.74,4.24,1.09
1714,"Meta, Inc.",META,2016-02-11,101.91,43598890,9.6,5.11,8.88
1715,"Meta, Inc.",META,2016-02-10,101.0,45044840,1.55,3.25,0.24
1716,"Meta, Inc.",META,2016-02-09,99.54,62616740,7.14,2.4,6.82
1717,"Meta, Inc.",META,2016-02-08,99.75,71119290,0.41,2.68,7.46
1718,"Meta, Inc.",META,2016-02-05,104.07,76801180,9.51,9.58,3.18
1719,"Meta, Inc.",META,2016-02-04,110.49,38784240,11.8,11.94,9.25
1720,"Meta, Inc.",META,2016-02-03,112.69,56867520,15.27,15.3407,9.75
1721,"Meta, Inc.",META,2016-02-02,114.61,59704890,14.8,17.59,13.2
1722,"Meta, Inc.",META,2016-02-01,115.09,46025570,12.27,15.72,12.01
1723,"Meta, Inc.",META,2016-01-29,112.21,62660640,8.99,12.84,8.84
1724,"Meta, Inc.",META,2016-01-28,109.11,107251300,7.2,10.34,4.81
1725,"Meta, Inc.",META,2016-01-27,94.45,53505580,7.79,7.85,4.23
1726,"Meta, Inc.",META,2016-01-26,97.34,26749760,7.76,7.88,5.66
1727,"Meta, Inc.",META,2016-01-25,97.01,32382100,8.72,9.48,6.93
1728,"Meta, Inc.",META,2016-01-22,97.94,30371970,6.41,8.07,5.49
1729,"Meta, Inc.",META,2016-01-21,94.16,30479780,4.91,5.99,2.62
1730,"Meta, Inc.",META,2016-01-20,94.35,59015930,2.83,5.0,9.37
1731,"Meta, Inc.",META,2016-01-19,95.26,30840640,6.53,7.42,3.92
1732,"Meta, Inc.",META,2016-01-15,94.97,46068460,3.98,6.38,3.54
1733,"Meta, Inc.",META,2016-01-14,98.37,48617610,5.85,8.87,2.45
1734,"Meta, Inc.",META,2016-01-13,95.44,33297700,0.58,0.58,5.21
1735,"Meta, Inc.",META,2016-01-12,99.37,28301680,9.0,9.96,7.55
1736,"Meta, Inc.",META,2016-01-11,97.51,29896390,7.91,8.6,5.39
1737,"Meta, Inc.",META,2016-01-08,97.33,35351010,9.88,0.5,7.0311
1738,"Meta, Inc.",META,2016-01-07,97.92,45038210,0.5,1.43,7.3
1739,"Meta, Inc.",META,2016-01-06,102.97,25046390,1.13,3.77,0.9
1740,"Meta, Inc.",META,2016-01-05,102.73,23238890,2.89,3.7099,1.665
1741,"Meta, Inc.",META,2016-01-04,102.22,37846820,1.95,2.24,9.75
1742,"Meta, Inc.",META,2015-12-31,104.66,18382210,6.0,6.17,4.62
1743,"Meta, Inc.",META,2015-12-30,106.22,13103910,7.0,7.25,6.06
1744,"Meta, Inc.",META,2015-12-29,107.26,17149240,6.42,7.74,6.25
1745,"Meta, Inc.",META,2015-12-28,105.93,13045160,5.02,5.98,4.53
1746,"Meta, Inc.",META,2015-12-24,105.02,6512134,4.74,5.32,4.5
1747,"Meta, Inc.",META,2015-12-23,104.63,19571550,5.89,6.11,3.86
1748,"Meta, Inc.",META,2015-12-22,105.51,14584780,5.22,5.6601,4.81
1749,"Meta, Inc.",META,2015-12-21,104.77,16105710,4.91,5.15,3.6
1750,"Meta, Inc.",META,2015-12-18,104.04,35810840,6.08,6.59,3.97
1751,"Meta, Inc.",META,2015-12-17,106.22,21580540,7.49,7.75,6.13
1752,"Meta, Inc.",META,2015-12-16,106.79,22095830,5.37,7.09,4.19
1753,"Meta, Inc.",META,2015-12-15,104.55,21697070,5.3,5.8,4.28
1754,"Meta, Inc.",META,2015-12-14,104.66,24693110,2.285,4.74,1.46
1755,"Meta, Inc.",META,2015-12-11,102.12,26357790,4.15,4.34,1.91
1756,"Meta, Inc.",META,2015-12-10,105.42,17435630,5.05,6.4,4.41
1757,"Meta, Inc.",META,2015-12-09,104.6,23468200,6.18,6.44,3.55
1758,"Meta, Inc.",META,2015-12-08,106.49,20376290,4.0,6.91,3.95
1759,"Meta, Inc.",META,2015-12-07,105.61,15447530,6.48,6.83,4.66
1760,"Meta, Inc.",META,2015-12-04,106.18,21212310,4.81,7.73,4.11
1761,"Meta, Inc.",META,2015-12-03,104.38,23193110,6.27,6.85,3.35
1762,"Meta, Inc.",META,2015-12-02,106.07,24334420,7.0,7.92,5.79
1763,"Meta, Inc.",META,2015-12-01,107.12,22743200,4.83,7.15,4.5
1764,"Meta, Inc.",META,2015-11-30,104.24,20055950,5.84,6.0999,3.75
1765,"Meta, Inc.",META,2015-11-27,105.45,5913066,5.78,5.96,4.86
1766,"Meta, Inc.",META,2015-11-25,105.41,15140370,6.33,6.6,5.1
1767,"Meta, Inc.",META,2015-11-24,105.74,23512790,6.0,6.49,4.39
1768,"Meta, Inc.",META,2015-11-23,106.95,19740130,7.19,7.468,6.08
1769,"Meta, Inc.",META,2015-11-20,107.32,22102030,6.84,7.87,6.62
1770,"Meta, Inc.",META,2015-11-19,106.26,25492640,7.36,7.73,5.95
1771,"Meta, Inc.",META,2015-11-18,107.77,23797450,5.8,7.88,5.39
1772,"Meta, Inc.",META,2015-11-17,105.13,26774350,4.62,6.2,4.14
1773,"Meta, Inc.",META,2015-11-16,104.04,49256510,3.32,4.17,0.47
1774,"Meta, Inc.",META,2015-11-13,103.95,30161510,7.71,8.25,3.83
1775,"Meta, Inc.",META,2015-11-12,108.02,20852000,8.48,9.39,8.0
1776,"Meta, Inc.",META,2015-11-11,109.01,25023690,8.27,9.87,7.11
1777,"Meta, Inc.",META,2015-11-10,107.91,24999520,5.96,8.15,5.24
1778,"Meta, Inc.",META,2015-11-09,106.49,26354740,7.0,8.25,5.86
1779,"Meta, Inc.",META,2015-11-06,107.095,35046680,8.04,8.74,5.91
1780,"Meta, Inc.",META,2015-11-05,108.76,63142550,8.8,10.65,7.95
1781,"Meta, Inc.",META,2015-11-04,103.94,41832160,3.19,4.14,2.48
1782,"Meta, Inc.",META,2015-11-03,102.58,21178920,3.22,3.65,2.4
1783,"Meta, Inc.",META,2015-11-02,103.31,23972130,2.46,3.47,1.18
1784,"Meta, Inc.",META,2015-10-30,101.97,33436740,4.51,4.72,1.65
1785,"Meta, Inc.",META,2015-10-29,104.88,20157920,3.96,5.12,3.52
1786,"Meta, Inc.",META,2015-10-28,104.2,24053690,3.9,4.48,2.92
1787,"Meta, Inc.",META,2015-10-27,103.7,23741160,2.94,4.1,2.4
1788,"Meta, Inc.",META,2015-10-26,103.77,25912180,2.2,3.81,1.55
1789,"Meta, Inc.",META,2015-10-23,102.19,42754060,1.91,2.85,0.16
1790,"Meta, Inc.",META,2015-10-22,99.67,25971110,7.79,9.73,7.55
1791,"Meta, Inc.",META,2015-10-21,97.11,21971730,7.37,8.18,6.47
1792,"Meta, Inc.",META,2015-10-20,97.0,30824330,8.73,9.59,6.56
1793,"Meta, Inc.",META,2015-10-19,98.47,23605470,7.18,8.57,6.92
1794,"Meta, Inc.",META,2015-10-16,97.54,25370980,6.18,7.59,5.35
1795,"Meta, Inc.",META,2015-10-15,95.96,27499010,4.99,6.3,4.9
1796,"Meta, Inc.",META,2015-10-14,94.07,19197310,4.08,5.2,3.61
1797,"Meta, Inc.",META,2015-10-13,94.12,19406320,3.66,5.37,3.55
1798,"Meta, Inc.",META,2015-10-12,94.26,18396970,3.32,4.6,2.67
1799,"Meta, Inc.",META,2015-10-09,93.24,19979290,2.9,3.74,2.239
1800,"Meta, Inc.",META,2015-10-08,92.47,27237050,1.89,3.22,0.47
1801,"Meta, Inc.",META,2015-10-07,92.4,24094490,3.11,3.66,1.37
1802,"Meta, Inc.",META,2015-10-06,92.8,22459730,4.08,4.17,2.34
1803,"Meta, Inc.",META,2015-10-05,94.01,27258120,2.94,4.27,2.66
1804,"Meta, Inc.",META,2015-10-02,92.07,37672130,8.9,2.2,8.37
1805,"Meta, Inc.",META,2015-10-01,90.95,29219020,0.05,0.95,8.36
1806,"Meta, Inc.",META,2015-09-30,89.9,36113040,8.44,0.02,8.01
1807,"Meta, Inc.",META,2015-09-29,86.67,42212360,9.1,0.06,5.72
1808,"Meta, Inc.",META,2015-09-28,89.21,41060880,2.08,2.29,8.18
1809,"Meta, Inc.",META,2015-09-25,92.77,28910510,5.79,5.85,2.06
1810,"Meta, Inc.",META,2015-09-24,94.41,29037890,3.06,4.765,2.24
1811,"Meta, Inc.",META,2015-09-23,93.97,21672220,3.4,4.32,2.8
1812,"Meta, Inc.",META,2015-09-22,92.96,36834600,3.77,4.68,1.92
1813,"Meta, Inc.",META,2015-09-21,95.55,28760280,4.62,6.49,4.52
1814,"Meta, Inc.",META,2015-09-18,94.4,62232280,3.2,5.19,3.05
1815,"Meta, Inc.",META,2015-09-17,94.34,27716330,3.37,5.51,2.9
1816,"Meta, Inc.",META,2015-09-16,93.45,16265640,2.9,3.6,2.63
1817,"Meta, Inc.",META,2015-09-15,92.9,18820730,2.37,3.25,1.79
1818,"Meta, Inc.",META,2015-09-14,92.31,20108630,2.31,2.62,1.6
1819,"Meta, Inc.",META,2015-09-11,92.05,21102320,1.68,2.08,1.13
1820,"Meta, Inc.",META,2015-09-10,91.98,26392490,0.07,2.06,9.63
1821,"Meta, Inc.",META,2015-09-09,90.44,32482750,0.78,1.98,0.17
1822,"Meta, Inc.",META,2015-09-08,89.53,26935820,9.69,0.24,8.83
1823,"Meta, Inc.",META,2015-09-04,88.26,27277250,7.2,8.39,6.7
1824,"Meta, Inc.",META,2015-09-03,88.15,26954140,9.76,9.82,7.73
1825,"Meta, Inc.",META,2015-09-02,89.89,27010970,8.81,9.89,7.63
1826,"Meta, Inc.",META,2015-09-01,87.23,35958020,6.85,9.39,6.5
1827,"Meta, Inc.",META,2015-08-31,89.43,32771380,0.6,1.05,8.89
1828,"Meta, Inc.",META,2015-08-28,91.01,33174580,9.88,1.48,9.792
1829,"Meta, Inc.",META,2015-08-27,89.73,42290120,9.1,0.06,7.19
1830,"Meta, Inc.",META,2015-08-26,87.19,44994100,5.95,7.46,3.26
1831,"Meta, Inc.",META,2015-08-25,83.0,51860780,6.95,7.67,3.0
1832,"Meta, Inc.",META,2015-08-24,82.09,83487210,7.03,7.14,2.0
1833,"Meta, Inc.",META,2015-08-21,86.06,62473650,7.52,9.18,5.61
1834,"Meta, Inc.",META,2015-08-20,90.56,44415420,3.54,4.77,0.46
1835,"Meta, Inc.",META,2015-08-19,95.31,23176290,4.63,6.1,4.161
1836,"Meta, Inc.",META,2015-08-18,95.17,22222720,4.08,5.85,4.04
1837,"Meta, Inc.",META,2015-08-17,93.93,18284030,4.42,4.46,3.39
1838,"Meta, Inc.",META,2015-08-14,94.42,15904340,3.54,4.72,3.21
1839,"Meta, Inc.",META,2015-08-13,93.43,17398890,4.05,4.73,3.35
1840,"Meta, Inc.",META,2015-08-12,94.19,27075100,2.7,4.44,1.19
1841,"Meta, Inc.",META,2015-08-11,93.62,22244980,3.73,4.76,2.9006
1842,"Meta, Inc.",META,2015-08-10,94.15,21461830,5.68,5.9,3.63
1843,"Meta, Inc.",META,2015-08-07,94.3,23141300,5.38,5.4,3.61
1844,"Meta, Inc.",META,2015-08-06,95.12,42205860,7.18,8.74,4.42
1845,"Meta, Inc.",META,2015-08-05,96.44,29718020,5.25,7.09,5.18
1846,"Meta, Inc.",META,2015-08-04,94.06,20050730,3.79,4.73,3.33
1847,"Meta, Inc.",META,2015-08-03,94.14,29262980,3.53,5.08,2.8
1848,"Meta, Inc.",META,2015-07-31,94.01,46386320,4.95,6.33,3.95
1849,"Meta, Inc.",META,2015-07-30,95.21,86021630,4.91,5.81,1.8
1850,"Meta, Inc.",META,2015-07-29,96.99,61383310,6.32,7.28,4.74
1851,"Meta, Inc.",META,2015-07-28,95.29,34826750,4.84,5.56,3.31
1852,"Meta, Inc.",META,2015-07-27,94.17,38428000,6.58,6.61,3.8301
1853,"Meta, Inc.",META,2015-07-24,96.95,33351170,7.35,7.76,5.88
1854,"Meta, Inc.",META,2015-07-23,95.44,29281230,6.96,7.45,4.81
1855,"Meta, Inc.",META,2015-07-22,97.04,28196110,6.74,7.58,5.92
1856,"Meta, Inc.",META,2015-07-21,98.39,39163900,8.95,9.24,7.1427
1857,"Meta, Inc.",META,2015-07-20,97.91,54786320,5.85,8.6,5.36
1858,"Meta, Inc.",META,2015-07-17,94.97,53767930,2.55,5.39,2.54
1859,"Meta, Inc.",META,2015-07-16,90.85,21417840,0.28,0.86,9.77
1860,"Meta, Inc.",META,2015-07-15,89.76,30818700,0.0,0.99,9.42
1861,"Meta, Inc.",META,2015-07-14,89.68,26568630,0.46,0.8,9.65
1862,"Meta, Inc.",META,2015-07-13,90.1,29682360,8.66,0.22,8.42
1863,"Meta, Inc.",META,2015-07-10,87.95,23191120,7.35,8.22,6.77
1864,"Meta, Inc.",META,2015-07-09,85.88,23237200,6.73,7.6,5.6499
