,Name,Symbol,Date,Close/Last,Volume,Open,High,Low
63,"Meta, Inc.",META,09/01/2022,165.36,30145680,63.58,67.3599,60.345
64,"Meta, Inc.",META,08/31/2022,162.93,40952980,67.07,67.84,62.14
65,"Meta, Inc.",META,08/30/2022,157.16,19567950,60.355,61.66,55.91
66,"Meta, Inc.",META,08/29/2022,159.17,20052660,60.655,63.05,59.01
67,"Meta, Inc.",META,08/26/2022,161.78,24023630,68.48,70.92,61.6726
68,"Meta, Inc.",META,08/25/2022,168.78,15550510,65.18,68.88,64.02
69,"Meta, Inc.",META,08/24/2022,163.26,20891480,60.6,65.46,59.77
70,"Meta, Inc.",META,08/23/2022,161.11,18111780,62.48,65.05,60.7
71,"Meta, Inc.",META,08/22/2022,163.05,19499710,65.49,65.49,62.26
72,"Meta, Inc.",META,08/19/2022,167.96,26240800,70.2,72.32,67.05
73,"Meta, Inc.",META,08/18/2022,174.66,18844450,74.34,75.76,71.86
74,"Meta, Inc.",META,08/17/2022,174.85,20118130,76.76,78.14,74.17
75,"Meta, Inc.",META,08/16/2022,179.47,21156710,79.44,80.99,77.035
76,"Meta, Inc.",META,08/15/2022,180.89,15878670,78.96,81.44,78.2
77,"Meta, Inc.",META,08/12/2022,180.5,21274050,80.81,81.4572,78.911
78,"Meta, Inc.",META,08/11/2022,177.49,24079060,79.71,83.1,76.37
79,"Meta, Inc.",META,08/10/2022,178.34,30262130,75.99,80.48,73.95
80,"Meta, Inc.",META,08/09/2022,168.53,18655060,68.95,69.53,66.6
81,"Meta, Inc.",META,08/08/2022,170.25,27299110,68,77.51,67.13
82,"Meta, Inc.",META,08/05/2022,167.11,25832700,66.99,71.612,65.8
83,"Meta, Inc.",META,08/04/2022,170.57,23938210,68.295,72.15,66.8
84,"Meta, Inc.",META,08/03/2022,168.8,31717530,62.69,69.54,61.57
85,"Meta, Inc.",META,08/02/2022,160.19,27374520,58.31,62.24,58.01
86,"Meta, Inc.",META,08/01/2022,159.93,40596700,57.25,65.19,55.2301
87,"Meta, Inc.",META,07/29/2022,159.1,42065400,57.69,60.14,55.17
88,"Meta, Inc.",META,07/28/2022,160.72,73214330,61.06,61.51,54.85
89,"Meta, Inc.",META,07/27/2022,169.58,43846560,62.59,70.87,62.02
90,"Meta, Inc.",META,07/26/2022,159.15,28468420,65.94,66,57.95
91,"Meta, Inc.",META,07/25/2022,166.65,26166330,69,70.57,64.805
92,"Meta, Inc.",META,07/22/2022,169.27,42583920,73.07,75.5995,68.41
93,"Meta, Inc.",META,07/21/2022,183.17,27195820,80.63,83.85,78.87
94,"Meta, Inc.",META,07/20/2022,183.09,24784270,77.485,83.6,76.7
95,"Meta, Inc.",META,07/19/2022,175.78,25933680,70.37,76.49,69.51
96,"Meta, Inc.",META,07/18/2022,167.23,23574340,66.75,71.685,65.64
97,"Meta, Inc.",META,07/15/2022,164.7,23342810,60.54,64.98,59.82
98,"Meta, Inc.",META,07/14/2022,158.05,23765170,61.22,62.59,57.2801
99,"Meta, Inc.",META,07/13/2022,163.49,16555140,60.16,64.98,59.6127
100,"Meta, Inc.",META,07/12/2022,163.27,16639660,64.8,65.9107,62.1
101,"Meta, Inc.",META,07/11/2022,162.88,21905130,67.065,67.49,61.91
102,"Meta, Inc.",META,07/08/2022,170.88,19249240,69.98,72.4,68.1501
103,"Meta, Inc.",META,07/07/2022,172.19,24083370,69.45,72.72,67.78
104,"Meta, Inc.",META,07/06/2022,169.77,23085920,68.2,71.59,65.46
105,"Meta, Inc.",META,07/05/2022,168.19,28664800,58.14,68.25,57.02
106,"Meta, Inc.",META,07/01/2022,160.03,31423930,60.31,60.62,55
107,"Meta, Inc.",META,06/30/2022,161.25,35250610,62.15,65.23,58.49
108,"Meta, Inc.",META,06/29/2022,163.94,28595240,63.57,66.33,60.32
109,"Meta, Inc.",META,06/28/2022,160.68,27788730,69.9,71.3,60.61
110,"Meta, Inc.",META,06/27/2022,169.49,29174560,71.32,71.75,68.01
111,"Meta, Inc.",META,06/24/2022,170.16,68736010,61.725,70.25,61.3
112,"Meta, Inc.",META,06/23/2022,158.75,40499200,56.27,59.75,54.25
113,"Meta, Inc.",META,06/22/2022,155.85,47596820,58.38,60.79,55.44
114,"Meta, Inc.",META,06/21/2022,157.05,50724900,65.93,67.76,55.97
115,"Meta, Inc.",META,06/17/2022,163.74,31374220,61.68,65.9,59.9
116,"Meta, Inc.",META,06/16/2022,160.87,26944140,63.72,65.08,59.61
117,"Meta, Inc.",META,06/15/2022,169.35,30008250,67.2,72.16,63.975
118,"Meta, Inc.",META,06/14/2022,163.73,27244270,66.03,66.75,61.3601
119,"Meta, Inc.",META,06/13/2022,164.26,31749300,70.59,72.575,64.03
120,"Meta, Inc.",META,06/10/2022,175.57,27478350,83.04,83.1,75.02
121,"Meta, Inc.",META,06/09/2022,184,23501580,94.28,99.45,83.68
122,"Meta, Inc.",META,06/08/2022,196.64,22267150,94.67,02.03,94.41
123,"Meta, Inc.",META,06/07/2022,195.65,18828690,91.93,96.53,91.49
124,"Meta, Inc.",META,06/06/2022,194.25,30574240,93.99,96.92,88.4
125,"Meta, Inc.",META,06/03/2022,190.78,19464990,95.98,96.61,89.78
126,"Meta, Inc.",META,06/02/2022,198.86,31951580,88.45,00.935,87.73
127,"Meta, Inc.",META,06/01/2022,188.64,36623500,96.51,99.53,85
128,"Meta, Inc.",META,05/31/2022,193.64,26131100,94.885,97.6,92.01
129,"Meta, Inc.",META,05/27/2022,195.13,22562730,91.36,95.3329,89.8
130,"Meta, Inc.",META,05/26/2022,191.63,23056460,82.878,92.8301,82.26
131,"Meta, Inc.",META,05/25/2022,183.83,28030190,80.4,85.45,79.32
132,"Meta, Inc.",META,05/24/2022,181.28,50406270,80.55,83.6759,76.11
133,"Meta, Inc.",META,05/23/2022,196.23,25059160,95.19,96.9924,91.24
134,"Meta, Inc.",META,05/20/2022,193.54,31465570,94.97,97.91,87.87
135,"Meta, Inc.",META,05/19/2022,191.29,24446940,91.2,95.29,89.6
136,"Meta, Inc.",META,05/18/2022,192.24,23959970,00,01,91.63
137,"Meta, Inc.",META,05/17/2022,202.62,24872730,02.115,05.46,98.36
138,"Meta, Inc.",META,05/16/2022,200.04,27112600,97.05,05.37,95.93
139,"Meta, Inc.",META,05/13/2022,198.62,24549840,92.58,99.89,91.28
140,"Meta, Inc.",META,05/12/2022,191.24,38262230,87.055,98.05,84.78
141,"Meta, Inc.",META,05/11/2022,188.74,31153380,96.325,00.6742,88.27
142,"Meta, Inc.",META,05/10/2022,197.65,34452490,99.51,02.96,94.19
143,"Meta, Inc.",META,05/09/2022,196.21,36303200,99.84,02.57,95.58
144,"Meta, Inc.",META,05/06/2022,203.77,34747160,07.34,09.38,01.02
145,"Meta, Inc.",META,05/05/2022,208.28,41129190,18.74,20.17,06.16
146,"Meta, Inc.",META,05/04/2022,223.41,41375880,10.65,24.3,06.96
147,"Meta, Inc.",META,05/03/2022,212.03,41556270,10.45,14.8999,08.09
148,"Meta, Inc.",META,05/02/2022,211.13,49915290,01.165,11.88,00.99
149,"Meta, Inc.",META,04/29/2022,200.47,49193430,04.46,12.48,99.9
150,"Meta, Inc.",META,04/28/2022,205.73,100890600,02.92,08.53,92.9
151,"Meta, Inc.",META,04/27/2022,174.95,71062890,74.43,81.2099,69
152,"Meta, Inc.",META,04/26/2022,180.95,31747430,86.63,87.185,79.5
153,"Meta, Inc.",META,04/25/2022,186.99,29281060,82.73,87.18,81.655
154,"Meta, Inc.",META,04/22/2022,184.11,36426770,90.37,92.72,83.27
155,"Meta, Inc.",META,04/21/2022,188.07,49954080,01.6,02.965,85.58
156,"Meta, Inc.",META,04/20/2022,200.42,43036530,13.605,14.16,98.92
157,"Meta, Inc.",META,04/19/2022,217.31,20089870,10.52,18.4299,09
158,"Meta, Inc.",META,04/18/2022,210.77,16580790,10,13.38,08.3
159,"Meta, Inc.",META,04/14/2022,210.18,18379460,14.89,14.99,10
160,"Meta, Inc.",META,04/13/2022,214.99,19231820,11.82,16.61,11.33
161,"Meta, Inc.",META,04/12/2022,214.14,20128830,20.235,22.03,13.13
162,"Meta, Inc.",META,04/11/2022,216.46,20516590,18.42,20.61,15.2198
163,"Meta, Inc.",META,04/08/2022,222.33,18375710,22.38,25.13,20.0283
164,"Meta, Inc.",META,04/07/2022,222.95,21037190,23.93,25.52,18.56
165,"Meta, Inc.",META,04/06/2022,223.3,28995080,26.91,28.9899,21.405
166,"Meta, Inc.",META,04/05/2022,231.84,29727180,34.08,36.86,31.02
167,"Meta, Inc.",META,04/04/2022,233.89,28100830,25.98,34.351,25.86
168,"Meta, Inc.",META,04/01/2022,224.85,19544760,24.55,27.28,22.7
169,"Meta, Inc.",META,03/31/2022,222.36,24192270,28.45,28.49,22.26
170,"Meta, Inc.",META,03/30/2022,227.85,25588050,28.91,31.151,26.71
171,"Meta, Inc.",META,03/29/2022,229.86,31417860,26.07,30.89,25.29
172,"Meta, Inc.",META,03/28/2022,223.59,26224140,22.13,24.04,19.54
173,"Meta, Inc.",META,03/25/2022,221.82,40039030,20.51,25.5,18.8901
174,"Meta, Inc.",META,03/24/2022,219.57,31502310,15,20.67,14.79
175,"Meta, Inc.",META,03/23/2022,213.46,23717320,13.33,16.7988,12.16
176,"Meta, Inc.",META,03/22/2022,216.65,31998800,11.37,19.46,10.18
177,"Meta, Inc.",META,03/21/2022,211.49,30142340,14.5,14.71,07.63
178,"Meta, Inc.",META,03/18/2022,216.49,52127980,06.7,16.8,06
179,"Meta, Inc.",META,03/17/2022,207.84,29499680,01.7,08.04,01.11
180,"Meta, Inc.",META,03/16/2022,203.63,40640260,94.7,03.73,94.52
181,"Meta, Inc.",META,03/15/2022,192.03,31721680,90.8,92.28,85.911
182,"Meta, Inc.",META,03/14/2022,186.63,31010460,87.03,92.29,85.82
183,"Meta, Inc.",META,03/11/2022,187.61,34694530,92.635,93.56,86.67
184,"Meta, Inc.",META,03/10/2022,195.21,24852980,94.84,96.28,91.068
185,"Meta, Inc.",META,03/09/2022,198.5,31894700,95.74,99.1,93.92
186,"Meta, Inc.",META,03/08/2022,190.29,37508150,87.85,96.7,86.11
187,"Meta, Inc.",META,03/07/2022,187.47,38560610,00.79,00.89,87.28
188,"Meta, Inc.",META,03/04/2022,200.06,32146260,02.37,05.89,98.79
189,"Meta, Inc.",META,03/03/2022,202.97,27263520,09.015,09.08,01.42
190,"Meta, Inc.",META,03/02/2022,208.11,29452150,04.775,09.15,02.02
191,"Meta, Inc.",META,03/01/2022,203.49,27094900,09.87,11.7517,02.22
192,"Meta, Inc.",META,02/28/2022,211.03,34239800,07.675,13.1508,06.83
193,"Meta, Inc.",META,02/25/2022,210.48,37627550,04.94,11.32,03.18
194,"Meta, Inc.",META,02/24/2022,207.6,49957170,91.06,08.35,90.22
195,"Meta, Inc.",META,02/23/2022,198.45,44481360,04.16,06.94,98.05
196,"Meta, Inc.",META,02/22/2022,202.08,39852390,02.34,07.48,00.06
197,"Meta, Inc.",META,02/18/2022,206.16,37128440,09.39,10.75,05.18
198,"Meta, Inc.",META,02/17/2022,207.71,38747530,14.02,17.5,07.1601
199,"Meta, Inc.",META,02/16/2022,216.54,45817460,12.41,17.46,12.36
200,"Meta, Inc.",META,02/15/2022,221,42685470,20.47,21.15,15.06
201,"Meta, Inc.",META,02/14/2022,217.7,38184040,19.31,21,14.78
202,"Meta, Inc.",META,02/11/2022,219.55,46156940,28.46,30.42,18.7701
203,"Meta, Inc.",META,02/10/2022,228.07,49310360,28.27,35,26.7
204,"Meta, Inc.",META,02/09/2022,232,86563280,24.2,33.37,22.21
205,"Meta, Inc.",META,02/08/2022,220.18,94729670,20.85,25.77,16.15
206,"Meta, Inc.",META,02/07/2022,224.91,88613830,37.7,38.3,24.01
207,"Meta, Inc.",META,02/04/2022,237.09,89342250,34.97,42.6099,30.11
208,"Meta, Inc.",META,02/03/2022,237.76,188119900,44.645,48,35.745
209,"Meta, Inc.",META,02/02/2022,323,58458280,27.82,28,16.8747
210,"Meta, Inc.",META,02/01/2022,319,18023800,14.555,19.6598,12.12
211,"Meta, Inc.",META,01/31/2022,313.26,21579470,00.68,13.79,99.32
212,"Meta, Inc.",META,01/28/2022,301.71,21871620,95.6204,01.9,93.0333
213,"Meta, Inc.",META,01/27/2022,294.64,21629920,97.752,01.709,94.26
214,"Meta, Inc.",META,01/26/2022,294.63,28348800,07.01,07.51,90.85
215,"Meta, Inc.",META,01/25/2022,300.15,25108450,99.95,06.23,97.58
216,"Meta, Inc.",META,01/24/2022,308.71,38936900,97.84,09.53,89.01
217,"Meta, Inc.",META,01/21/2022,303.17,28710720,14.81,18.31,03.04
218,"Meta, Inc.",META,01/20/2022,316.56,16925030,23.9,27.82,15.98
219,"Meta, Inc.",META,01/19/2022,319.59,20814740,19.582,27.1,19.33
220,"Meta, Inc.",META,01/18/2022,318.15,22677330,23.29,24.21,17.64
221,"Meta, Inc.",META,01/14/2022,331.9,16868500,21.79,32.73,21.21
222,"Meta, Inc.",META,01/13/2022,326.48,14797110,34.98,35.63,25.76
223,"Meta, Inc.",META,01/12/2022,333.26,14104860,35.18,36.365,30.03
224,"Meta, Inc.",META,01/11/2022,334.37,16226850,26.78,34.63,25.28
225,"Meta, Inc.",META,01/10/2022,328.07,24942380,25.31,28.34,15.43
226,"Meta, Inc.",META,01/07/2022,331.79,14722020,32.74,37,28.8801
227,"Meta, Inc.",META,01/06/2022,332.46,27962810,22.82,39.165,22.72
228,"Meta, Inc.",META,01/05/2022,324.17,20564520,33.02,35.76,23.84
229,"Meta, Inc.",META,01/04/2022,336.53,15997970,39.95,43.0854,31.8711
230,"Meta, Inc.",META,01/03/2022,338.54,14562850,38.295,41.0816,37.19
231,"Meta, Inc.",META,12/31/2021,336.35,12870480,43.015,43.44,36.27
232,"Meta, Inc.",META,12/30/2021,344.36,10593350,44,47.23,43.22
233,"Meta, Inc.",META,12/29/2021,342.94,10747010,46.91,49.6899,41.6401
234,"Meta, Inc.",META,12/28/2021,346.22,16637610,46.63,52.71,45.2
235,"Meta, Inc.",META,12/27/2021,346.18,17795030,38.845,47.87,38.01
236,"Meta, Inc.",META,12/23/2021,335.24,13987700,30.1,36.67,28.36
237,"Meta, Inc.",META,12/22/2021,330.45,16764570,33.8,34.51,28.26
238,"Meta, Inc.",META,12/21/2021,334.2,16116780,26.41,36,23.75
239,"Meta, Inc.",META,12/20/2021,325.45,17901780,29.775,29.9,22.53
240,"Meta, Inc.",META,12/17/2021,333.79,40012640,32.795,37.11,30.75
241,"Meta, Inc.",META,12/16/2021,334.9,22635030,38.98,44.46,33.74
242,"Meta, Inc.",META,12/15/2021,341.66,24681330,32.494,42.11,23.98
243,"Meta, Inc.",META,12/14/2021,333.74,20461020,28.05,35.7,27.65
244,"Meta, Inc.",META,12/13/2021,334.49,22948660,30.95,41.09,29.59
245,"Meta, Inc.",META,12/10/2021,329.75,14527970,32.555,35.03,26.37
246,"Meta, Inc.",META,12/09/2021,329.82,16879170,29.54,36.13,28
247,"Meta, Inc.",META,12/08/2021,330.56,19937720,25,32.75,23.07
248,"Meta, Inc.",META,12/07/2021,322.81,18794050,21.57,26.54,21
249,"Meta, Inc.",META,12/06/2021,317.87,21758340,08.13,20.1,06.34
250,"Meta, Inc.",META,12/03/2021,306.84,27471010,13.73,13.75,99.5
251,"Meta, Inc.",META,12/02/2021,310.39,24396170,11.4,14.6,07.2
252,"Meta, Inc.",META,12/01/2021,310.6,30384080,30.29,30.5,10.29
253,"Meta, Inc.",META,11/30/2021,324.46,25390010,35,35.81,23.43
254,"Meta, Inc.",META,11/29/2021,338.03,16650950,36.89,40.67,35.305
255,"Meta, Inc.",META,11/26/2021,333.12,14750740,35.795,37.75,31.902
256,"Meta, Inc.",META,11/24/2021,341.06,13566180,36,41.78,32.81
257,"Meta, Inc.",META,11/23/2021,337.25,17224990,38.93,41.3999,33.5
258,"Meta, Inc.",META,11/22/2021,341.01,27116810,49.05,53.83,40.51
259,"Meta, Inc.",META,11/19/2021,345.3,26488540,42.2,52.1,39.9
260,"Meta, Inc.",META,11/18/2021,338.69,17487240,39.72,42.46,35.3
261,"Meta, Inc.",META,11/17/2021,340.77,13602810,44.24,47.3,40.1
262,"Meta, Inc.",META,11/16/2021,342.96,18181110,43.83,46.65,40.87
263,"Meta, Inc.",META,11/15/2021,347.56,25076600,44.34,53.65,43.2
264,"Meta, Inc.",META,11/12/2021,340.89,25414310,30.18,41.86,29.78
265,"Meta, Inc.",META,11/11/2021,327.74,12376560,29.82,32.459,27
266,"Meta, Inc.",META,11/10/2021,327.64,21872610,32.49,33.19,25.51
267,"Meta, Inc.",META,11/09/2021,335.37,17556720,40,41.3075,34.47
268,"Meta, Inc.",META,11/08/2021,338.62,18342460,44.42,44.789,38.34
269,"Meta, Inc.",META,11/05/2021,341.13,26872820,40.31,46.79,39.64
270,"Meta, Inc.",META,11/04/2021,335.85,22495280,34.007,37.273,32.65
271,"Meta, Inc.",META,11/03/2021,331.62,20786500,27.49,32.15,23.2
272,"Meta, Inc.",META,11/02/2021,328.08,28352970,31.38,34.7895,23.8
273,"Meta, Inc.",META,11/01/2021,329.98,31518890,26.04,33.45,26
274,"Meta, Inc.",META,10/29/2021,323.57,37059380,20.19,25.9999,19.6
275,"Meta, Inc.",META,10/28/2021,316.92,50806840,12.99,25.52,08.11
276,"Meta, Inc.",META,10/27/2021,312.22,29971760,14.19,19.25,12.06
277,"Meta, Inc.",META,10/26/2021,315.81,65654040,28.26,30.2099,09.6
278,"Meta, Inc.",META,10/25/2021,328.69,38408960,20.3,29.56,19.72
279,"Meta, Inc.",META,10/22/2021,324.61,35224540,26.345,29.63,21.11
280,"Meta, Inc.",META,10/21/2021,341.88,16354420,40.275,42.31,37.8
281,"Meta, Inc.",META,10/20/2021,340.78,13639470,43.445,43.98,39.4531
282,"Meta, Inc.",META,10/19/2021,339.99,18786320,39.645,42.46,37.28
283,"Meta, Inc.",META,10/18/2021,335.34,21585020,28.95,35.89,27.5
284,"Meta, Inc.",META,10/15/2021,324.76,21596370,28.68,29.07,22.51
285,"Meta, Inc.",META,10/14/2021,328.53,14302150,28.355,30.52,27.1
286,"Meta, Inc.",META,10/13/2021,324.54,14761470,26.97,27,22.66
287,"Meta, Inc.",META,10/12/2021,323.77,31658680,23.03,24.38,17.37
288,"Meta, Inc.",META,10/11/2021,325.45,14708220,27.625,30.46,25.31
289,"Meta, Inc.",META,10/08/2021,330.05,15946110,31.51,33.4,28.71
290,"Meta, Inc.",META,10/07/2021,329.22,28307460,37,38.84,28.98
291,"Meta, Inc.",META,10/06/2021,333.64,26443010,29.74,34.38,25.8
292,"Meta, Inc.",META,10/05/2021,332.96,35377950,28.58,35.18,26.1638
293,"Meta, Inc.",META,10/04/2021,326.23,42884980,35.53,35.94,22.7
294,"Meta, Inc.",META,10/01/2021,343.01,14905310,41.61,45.02,38.64
295,"Meta, Inc.",META,09/30/2021,339.39,16547090,40.445,42.8,38.15
296,"Meta, Inc.",META,09/29/2021,339.61,14452240,43.15,45.23,38.88
297,"Meta, Inc.",META,09/28/2021,340.65,21710290,47.97,49.6,38.92
298,"Meta, Inc.",META,09/27/2021,353.58,15205840,49.805,55.15,47.08
299,"Meta, Inc.",META,09/24/2021,352.96,18801930,43.239,54.35,42.37
300,"Meta, Inc.",META,09/23/2021,345.96,21806260,45.355,49.67,43
301,"Meta, Inc.",META,09/22/2021,343.21,43692860,47.23,49.84,40.6901
302,"Meta, Inc.",META,09/21/2021,357.48,11751920,58.5,60.04,55.19
303,"Meta, Inc.",META,09/20/2021,355.7,19822770,59.3,61.03,49.8
304,"Meta, Inc.",META,09/17/2021,364.72,26298970,71.405,71.41,61.59
305,"Meta, Inc.",META,09/16/2021,373.06,11934220,72.79,73.56,69.71
306,"Meta, Inc.",META,09/15/2021,373.92,17940300,77,77.555,67.67
307,"Meta, Inc.",META,09/14/2021,376.53,8711569,77.4,78.59,75.11
308,"Meta, Inc.",META,09/13/2021,376.51,13026280,81.68,81.75,74.3451
309,"Meta, Inc.",META,09/10/2021,378.69,11549600,81.361,83.79,78.26
310,"Meta, Inc.",META,09/09/2021,378,9098941,77.64,79.83,76.565
311,"Meta, Inc.",META,09/08/2021,377.57,11067170,80.16,80.87,74.79
312,"Meta, Inc.",META,09/07/2021,382.18,10798920,75.88,82.96,73.15
313,"Meta, Inc.",META,09/03/2021,376.26,7511356,74.75,77.16,73.11
314,"Meta, Inc.",META,09/02/2021,375.28,14838270,81.5,81.75,74.06
315,"Meta, Inc.",META,09/01/2021,382.05,11567160,79.59,84.33,78.81
316,"Meta, Inc.",META,08/31/2021,379.38,12345350,79.95,82.759,78.8
317,"Meta, Inc.",META,08/30/2021,380.66,13547260,72.56,81.49,70.52
318,"Meta, Inc.",META,08/27/2021,372.63,11219140,65.1,73.74,64.08
319,"Meta, Inc.",META,08/26/2021,364.38,7888683,68.375,69.44,64.13
320,"Meta, Inc.",META,08/25/2021,368.39,9684519,65.6,70.86,65.4
321,"Meta, Inc.",META,08/24/2021,365.51,9235148,63.66,67.9559,61.84
322,"Meta, Inc.",META,08/23/2021,363.35,10942010,59.44,65.69,59.1
323,"Meta, Inc.",META,08/20/2021,359.37,8697667,54.6,59.9898,53.31
324,"Meta, Inc.",META,08/19/2021,355.12,12004540,51.345,57.57,51
325,"Meta, Inc.",META,08/18/2021,355.45,10042380,56.25,59.86,55.15
326,"Meta, Inc.",META,08/17/2021,358.45,12328740,62.98,64.67,55.07
327,"Meta, Inc.",META,08/16/2021,366.56,11232270,62.52,66.95,57.38
328,"Meta, Inc.",META,08/13/2021,363.18,7195724,62.97,64.6607,61.48
329,"Meta, Inc.",META,08/12/2021,362.65,7175206,58.45,63,57.11
330,"Meta, Inc.",META,08/11/2021,359.96,8400332,62.1,62.36,57.81
331,"Meta, Inc.",META,08/10/2021,361.13,7469878,61.825,64.1,59.0435
332,"Meta, Inc.",META,08/09/2021,361.61,7798872,63.762,65.775,60.75
333,"Meta, Inc.",META,08/06/2021,363.51,8925017,61.4,65.15,61.395
334,"Meta, Inc.",META,08/05/2021,362.97,10247210,59.64,63.9,56.9
335,"Meta, Inc.",META,08/04/2021,358.92,14180570,52.42,60.48,51.51
336,"Meta, Inc.",META,08/03/2021,351.24,12406050,52.73,53.7699,47.7
337,"Meta, Inc.",META,08/02/2021,351.95,13180440,58.1,59.4,50.74
338,"Meta, Inc.",META,07/30/2021,356.3,15976180,54,60.73,52.94
339,"Meta, Inc.",META,07/29/2021,358.32,33413240,61,65.52,56.74
